Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2023-03-17 00:00:00-04:00,153.7095036146111,154.3594833307599,151.936838491952,152.64590454101562,98944600,0.0,0.0,AAPL
2023-03-20 00:00:00-04:00,152.71487589238697,155.42311016638172,151.80883520237765,155.0094757080078,73641400,0.0,0.0,AAPL
2023-03-21 00:00:00-04:00,154.93067719913012,156.97907354545168,154.1625097854557,156.86090087890625,73938300,0.0,0.0,AAPL
2023-03-22 00:00:00-04:00,156.880643804934,159.6775078686916,155.41326768087632,155.43296813964844,75701800,0.0,0.0,AAPL
2023-03-23 00:00:00-04:00,156.41774787367245,159.09643867673987,155.28520465118157,156.51622009277344,67622100,0.0,0.0,AAPL
2023-03-24 00:00:00-04:00,156.44730394409444,157.90482213956633,155.45264879499626,157.81619262695312,59196500,0.0,0.0,AAPL
2023-03-27 00:00:00-04:00,157.5109061704178,158.32830230982592,155.47233717929535,155.87611389160156,52390300,0.0,0.0,AAPL
2023-03-28 00:00:00-04:00,155.57083875533723,156.08294548571627,153.61105638332387,155.2556915283203,45992200,0.0,0.0,AAPL
2023-03-29 00:00:00-04:00,156.94956160428092,158.60405440029712,156.92987617396892,158.32830810546875,51305700,0.0,0.0,AAPL
2023-03-30 00:00:00-04:00,159.07676882534926,160.0024950198449,158.8207229739758,159.8941650390625,49501700,0.0,0.0,AAPL
2023-03-31 00:00:00-04:00,159.972908545837,162.49402556851254,159.45095924162882,162.39553833007812,68749800,0.0,0.0,AAPL
2023-04-03 00:00:00-04:00,161.7751634166065,163.76447396805997,161.7259197832038,163.64630126953125,56976200,0.0,0.0,AAPL
2023-04-04 00:00:00-04:00,164.06975594835677,164.30610131295074,162.60238002597387,163.11448669433594,46278300,0.0,0.0,AAPL
2023-04-05 00:00:00-04:00,162.2379998945446,162.54328933366952,159.34264903941414,161.2728729248047,51511700,0.0,0.0,AAPL
2023-04-06 00:00:00-04:00,159.963052724609,162.4546416380935,159.5395906537556,162.15919494628906,45390100,0.0,0.0,AAPL
2023-04-10 00:00:00-04:00,158.96840146235982,159.5691375732422,157.6487565719111,159.5691375732422,47716900,0.0,0.0,AAPL
2023-04-11 00:00:00-04:00,159.88428065231392,159.89412336543904,158.0722146254148,158.35781860351562,47644200,0.0,0.0,AAPL
2023-04-12 00:00:00-04:00,158.77144201112134,159.59868074602483,157.35330987869057,157.66845703125,50133100,0.0,0.0,AAPL
2023-04-13 00:00:00-04:00,159.1752417539843,163.28190788405584,158.96842452673738,163.04554748535156,68445600,0.0,0.0,AAPL
2023-04-14 00:00:00-04:00,162.09027277975596,163.794009087704,161.33197803499354,162.70086669921875,49386500,0.0,0.0,AAPL
2023-04-17 00:00:00-04:00,162.58266215472722,162.8781088558677,161.53876350080176,162.7205352783203,41516200,0.0,0.0,AAPL
2023-04-18 00:00:00-04:00,163.5773508935462,164.8674527745674,163.13417327770642,163.9417266845703,49923000,0.0,0.0,AAPL
2023-04-19 00:00:00-04:00,163.2819130529251,165.60607111909823,163.02585218946155,165.08412170410156,47720200,0.0,0.0,AAPL
2023-04-20 00:00:00-04:00,163.56749547193866,165.32046042282218,163.04554607797024,164.11898803710938,52456400,0.0,0.0,AAPL
2023-04-21 00:00:00-04:00,162.54330660065614,163.92203809382642,161.99181400338804,162.51376342773438,58337300,0.0,0.0,AAPL
2023-04-24 00:00:00-04:00,162.49408656171667,163.0849801600332,161.40094392376503,162.81907653808594,41949600,0.0,0.0,AAPL
2023-04-25 00:00:00-04:00,162.68116189989732,163.78414697340926,161.24332919160244,161.28273010253906,48714100,0.0,0.0,AAPL
2023-04-26 00:00:00-04:00,160.58350725145092,162.76979197769046,160.32746143764658,161.2728729248047,45498800,0.0,0.0,AAPL
2023-04-27 00:00:00-04:00,162.6811671878293,165.9999802574992,162.6811671878293,165.85226440429688,64902300,0.0,0.0,AAPL
2023-04-28 00:00:00-04:00,165.93105213681218,167.27039764589344,165.33031595199535,167.10296630859375,55275900,0.0,0.0,AAPL
2023-05-01 00:00:00-04:00,166.70906903109534,167.86129792357815,166.07878959348815,167.0143585205078,52472900,0.0,0.0,AAPL
2023-05-02 00:00:00-04:00,167.50674796522142,167.76280882251325,164.9954731830596,165.98028564453125,48425700,0.0,0.0,AAPL
2023-05-03 00:00:00-04:00,166.92568277045305,168.3241144157863,164.62122562365215,164.9068145751953,65136000,0.0,0.0,AAPL
2023-05-04 00:00:00-04:00,162.38570858289833,164.50304913491388,161.8145156138655,163.27203369140625,81235400,0.0,0.0,AAPL
2023-05-05 00:00:00-04:00,168.38322333782398,171.65280778469676,168.1665634032941,170.93389892578125,113453200,0.0,0.0,AAPL
2023-05-08 00:00:00-04:00,169.86043164324718,171.20963479482143,169.49605587870553,170.8649444580078,55962800,0.0,0.0,AAPL
2023-05-09 00:00:00-04:00,170.42176761942747,170.90431601807424,168.99379282252266,169.1612091064453,45326900,0.0,0.0,AAPL
2023-05-10 00:00:00-04:00,170.39223444016065,171.38688948895523,169.28923440637098,170.9240264892578,53724500,0.0,0.0,AAPL
2023-05-11 00:00:00-04:00,171.20964753246403,171.93839911576495,169.5551548305296,171.1111602783203,49514700,0.0,0.0,AAPL
2023-05-12 00:00:00-04:00,171.2196142676148,171.6535334613317,168.63584185680983,170.18414306640625,45533100,0.24,0.0,AAPL
2023-05-15 00:00:00-04:00,170.7659972586019,170.81530899814229,169.09935977781652,169.69107055664062,37266700,0.0,0.0,AAPL
2023-05-16 00:00:00-04:00,169.61217478294208,170.74626955321972,169.42479920138675,169.69107055664062,42110300,0.0,0.0,AAPL
2023-05-17 00:00:00-04:00,169.3360281894031,170.53914722242257,168.06385467134209,170.30247497558594,57951600,0.0,0.0,AAPL
2023-05-18 00:00:00-04:00,170.60822168470452,172.8172584115987,170.1940301198803,172.6298828125,65496700,0.0,0.0,AAPL
2023-05-19 00:00:00-04:00,173.95134816577144,173.95134816577144,172.5213979143073,172.7383575439453,55809500,0.0,0.0,AAPL
2023-05-22 00:00:00-04:00,171.57466634347682,172.2945846931845,171.0519949677244,171.7916259765625,43570900,0.0,0.0,AAPL
2023-05-23 00:00:00-04:00,170.73639628329747,170.98293990870613,168.91196743614205,169.18809509277344,50747300,0.0,0.0,AAPL
2023-05-24 00:00:00-04:00,168.7245872835419,170.03620114077688,168.16247565777167,169.46421813964844,45143500,0.0,0.0,AAPL
2023-05-25 00:00:00-04:00,170.02639025907388,171.49578098867764,169.3163432435991,170.59837341308594,56058300,0.0,0.0,AAPL
2023-05-26 00:00:00-04:00,170.92377905521317,173.3399036765556,170.7166757800904,173.0045928955078,54835000,0.0,0.0,AAPL
2023-05-30 00:00:00-04:00,174.51347436884586,176.51540772383512,174.1288668535482,174.84877014160156,55964400,0.0,0.0,AAPL
2023-05-31 00:00:00-04:00,174.87834951174753,176.87042648421155,174.3162227478627,174.79945373535156,99625300,0.0,0.0,AAPL
2023-06-01 00:00:00-04:00,175.24321733975688,177.62975798334406,174.4838587106697,177.6001739501953,68901800,0.0,0.0,AAPL
2023-06-02 00:00:00-04:00,178.52718373632618,179.2668146743205,176.78165050926717,178.4482879638672,61996900,0.0,0.0,AAPL
2023-06-05 00:00:00-04:00,180.10507993454968,182.3929972823034,175.57852688511534,177.0972442626953,121946500,0.0,0.0,AAPL
2023-06-06 00:00:00-04:00,177.4818481362361,177.62976831057978,174.97695616659206,176.73236083984375,64848400,0.0,0.0,AAPL
2023-06-07 00:00:00-04:00,175.9730110061888,178.70471906299082,174.86850018805862,175.36158752441406,61944600,0.0,0.0,AAPL
2023-06-08 00:00:00-04:00,175.44044804834044,178.3398036598064,175.00654388250445,178.07354736328125,50214900,0.0,0.0,AAPL
2023-06-09 00:00:00-04:00,178.99070336218668,179.71060666093933,178.13273621096323,178.4581756591797,48900000,0.0,0.0,AAPL
2023-06-12 00:00:00-04:00,178.76385922591572,181.34763164971682,178.46800386072707,181.24900817871094,54274900,0.0,0.0,AAPL
2023-06-13 00:00:00-04:00,180.2727216495119,181.60404834381112,179.91769818813273,180.77566528320312,54929100,0.0,0.0,AAPL
2023-06-14 00:00:00-04:00,180.8348467124019,181.84074910193183,179.50351991974284,181.40682983398438,57462900,0.0,0.0,AAPL
2023-06-15 00:00:00-04:00,181.4167083517838,183.9413132306641,181.23918907707676,183.4383544921875,65433200,0.0,0.0,AAPL
2023-06-16 00:00:00-04:00,184.14839232814637,184.4048073735327,181.7224110612984,182.36341857910156,101256200,0.0,0.0,AAPL
2023-06-20 00:00:00-04:00,181.86046794433722,183.52710548415504,181.86046794433722,182.45216369628906,49799100,0.0,0.0,AAPL
2023-06-21 00:00:00-04:00,182.34367850052172,182.84663717983523,180.0656175699355,181.41668701171875,49515700,0.0,0.0,AAPL
2023-06-22 00:00:00-04:00,181.19973368511316,184.46396933431626,181.13069423738702,184.41465759277344,51245300,0.0,0.0,AAPL
2023-06-23 00:00:00-04:00,182.98470820219737,184.96691381940127,182.45216546765664,184.0990753173828,53117000,0.0,0.0,AAPL
2023-06-26 00:00:00-04:00,184.24700235631448,185.4501365723536,182.6691169769034,182.7085723876953,48088700,0.0,0.0,AAPL
2023-06-27 00:00:00-04:00,183.32000947784528,185.78544616190248,183.10304984582174,185.4600067138672,50730800,0.0,0.0,AAPL
2023-06-28 00:00:00-04:00,185.33175690914044,187.2745217767789,185.00633258317922,186.63351440429688,51216800,0.0,0.0,AAPL
2023-06-29 00:00:00-04:00,186.46591313429835,187.44223149955704,186.3278492789131,186.96885681152344,46347300,0.0,0.0,AAPL
2023-06-30 00:00:00-04:00,188.9806243235532,191.79121262094537,188.61572952588827,191.28826904296875,85213200,0.0,0.0,AAPL
2023-07-03 00:00:00-04:00,191.10093714903454,191.19956064074086,189.10885998965753,189.7991943359375,31458200,0.0,0.0,AAPL
2023-07-05 00:00:00-04:00,188.92145597370774,190.311950580781,187.98457816150727,188.6847686767578,46920300,0.0,0.0,AAPL
2023-07-06 00:00:00-04:00,187.21539208287066,189.36526064633148,186.5842409083175,189.1581573486328,45094300,0.0,0.0,AAPL
2023-07-07 00:00:00-04:00,188.76371112125616,190.00628587990153,187.60988847797856,188.04379272460938,46815000,0.0,0.0,AAPL
2023-07-10 00:00:00-04:00,186.6434337363263,187.36335216128748,184.45412451748925,186.00242614746094,59922200,0.0,0.0,AAPL
2023-07-11 00:00:00-04:00,186.5447760995126,186.68283993061024,184.02017173211044,185.47970581054688,46638100,0.0,0.0,AAPL
2023-07-12 00:00:00-04:00,187.05762565542406,189.04970293089204,185.8643625945321,187.14639282226562,60750200,0.0,0.0,AAPL
2023-07-13 00:00:00-04:00,187.86624506525828,188.5467078881079,187.15619821079162,187.9056854248047,41342300,0.0,0.0,AAPL
2023-07-14 00:00:00-04:00,187.59998771190843,188.53685056119244,187.00829198764853,188.0536346435547,41616200,0.0,0.0,AAPL
2023-07-17 00:00:00-04:00,189.24688249449068,191.63343805134278,189.15813040004866,191.30799865722656,50520200,0.0,0.0,AAPL
2023-07-18 00:00:00-04:00,190.6768691009351,191.64331601668746,189.75971887799713,191.05160522460938,48288200,0.0,0.0,AAPL
2023-07-19 00:00:00-04:00,190.4303452538346,195.4894113562338,189.9865545896983,192.40269470214844,80507300,0.0,0.0,AAPL
2023-07-20 00:00:00-04:00,192.39280905028917,193.7537348839622,189.8386203157028,190.4599151611328,59581200,0.0,0.0,AAPL
2023-07-21 00:00:00-04:00,191.41651794617295,192.2744851317762,188.58618628535973,189.286376953125,71951700,0.0,0.0,AAPL
2023-07-24 00:00:00-04:00,190.73602285584008,192.21528467718613,189.59205676918674,190.08514404296875,45377800,0.0,0.0,AAPL
2023-07-25 00:00:00-04:00,190.6571617022808,191.7518162507371,190.25282645288883,190.94314575195312,37283200,0.0,0.0,AAPL
2023-07-26 00:00:00-04:00,190.99243214213982,192.9351972994816,190.64728006234532,191.8109588623047,47471900,0.0,0.0,AAPL
2023-07-27 00:00:00-04:00,193.30993672945922,194.47361545879667,189.88790988625553,190.54864501953125,47460200,0.0,0.0,AAPL
2023-07-28 00:00:00-04:00,191.97862287270013,193.9115318637554,191.45595149688123,193.12258911132812,48291400,0.0,0.0,AAPL
2023-07-31 00:00:00-04:00,193.34941650238693,193.7734794641123,192.5604737033273,193.73402404785156,38824100,0.0,0.0,AAPL
2023-08-01 00:00:00-04:00,193.52690392813534,194.0101198390568,192.58016971551623,192.90560913085938,35175100,0.0,0.0,AAPL
2023-08-02 00:00:00-04:00,192.34347668203839,192.48154051645844,189.19759252290805,189.91749572753906,50389300,0.0,0.0,AAPL
2023-08-03 00:00:00-04:00,188.92151753100373,189.71044534890663,188.05367887391031,188.52703857421875,61235200,0.0,0.0,AAPL
2023-08-04 00:00:00-04:00,182.95511789971007,184.78940327661547,179.40488328381886,179.4739227294922,115956800,0.0,0.0,AAPL
2023-08-07 00:00:00-04:00,179.61200164257014,180.59817633552169,174.8980878140883,176.37734985351562,97576100,0.0,0.0,AAPL
2023-08-08 00:00:00-04:00,177.20572916857282,177.77771228390873,175.12490000933562,177.314208984375,67823000,0.0,0.0,AAPL
2023-08-09 00:00:00-04:00,178.36938092489027,178.42854898853972,174.56274666920834,175.7264404296875,60378500,0.0,0.0,AAPL
2023-08-10 00:00:00-04:00,176.99863993985085,178.2510860859084,175.14464164213348,175.509521484375,54686900,0.0,0.0,AAPL
2023-08-11 00:00:00-04:00,175.10464195853916,176.38838822312198,174.34425781198718,175.56875610351562,52036700,0.24,0.0,AAPL
2023-08-14 00:00:00-04:00,175.74650562753334,177.44501774834183,175.09474782272636,177.2178955078125,43675600,0.0,0.0,AAPL
2023-08-15 00:00:00-04:00,176.6451282666605,177.23762299403361,174.8379899652799,175.2329864501953,43622600,0.0,0.0,AAPL
2023-08-16 00:00:00-04:00,174.91701484938284,176.30938743269644,174.29488099061055,174.364013671875,46964900,0.0,0.0,AAPL
2023-08-17 00:00:00-04:00,174.92683368086168,175.29220612384458,171.3125576614469,171.82606506347656,66062900,0.0,0.0,AAPL
2023-08-18 00:00:00-04:00,170.14732599213767,172.9123464424467,169.81157749118245,172.30996704101562,61172200,0.0,0.0,AAPL
2023-08-21 00:00:00-04:00,172.88271276167941,173.92946689307706,171.56932774476493,173.64308166503906,46311900,0.0,0.0,AAPL
2023-08-22 00:00:00-04:00,174.84784230984178,175.46009132134986,174.04796471270419,175.01571655273438,42038900,0.0,0.0,AAPL
2023-08-23 00:00:00-04:00,176.289654759779,179.2817980823254,176.10202612434662,178.85716247558594,52722800,0.0,0.0,AAPL
2023-08-24 00:00:00-04:00,178.41277199096436,178.8374075605793,173.8109887437673,174.17637634277344,54945800,0.0,0.0,AAPL
2023-08-25 00:00:00-04:00,175.16388093182096,176.91175631972774,173.62337343895007,176.37850952148438,51449600,0.0,0.0,AAPL
2023-08-28 00:00:00-04:00,177.8400250704037,178.33377827348758,176.31927183489213,177.93878173828125,43820700,0.0,0.0,AAPL
2023-08-29 00:00:00-04:00,177.45488030453177,182.58991008586239,177.2573820568172,181.8196563720703,53003900,0.0,0.0,AAPL
2023-08-30 00:00:00-04:00,182.62942352828824,185.50307057198083,182.43192527543482,185.30555725097656,60813900,0.0,0.0,AAPL
2023-08-31 00:00:00-04:00,185.4931879048022,186.75719481874472,185.13768501849643,185.52281188964844,60794500,0.0,0.0,AAPL
2023-09-01 00:00:00-04:00,187.12259578872172,187.54721631397274,185.92770639795236,187.0929718017578,45766500,0.0,0.0,AAPL
2023-09-05 00:00:00-04:00,185.92768366781115,187.6064413525269,185.26605625958229,187.32994079589844,45280000,0.0,0.0,AAPL
2023-09-06 00:00:00-04:00,186.0462022000218,186.49059214043663,179.20278998997966,180.6248016357422,81755800,0.0,0.0,AAPL
2023-09-07 00:00:00-04:00,172.99135904079122,175.98351721110967,171.3718491931888,175.3416290283203,112488800,0.0,0.0,AAPL
2023-09-08 00:00:00-04:00,176.121777292026,177.9881638364286,175.56876103562882,175.95388793945312,65551300,0.0,0.0,AAPL
2023-09-11 00:00:00-04:00,177.82026144859472,178.0473836718388,175.1243584797436,177.11912536621094,58953100,0.0,0.0,AAPL
2023-09-12 00:00:00-04:00,177.24751388848827,177.87951732730735,172.6358612060169,174.0973663330078,90370200,0.0,0.0,AAPL
2023-09-13 00:00:00-04:00,174.30473020059844,175.08486860955094,171.8063404869434,172.03347778320312,84267900,0.0,0.0,AAPL
2023-09-14 00:00:00-04:00,171.82612118103754,173.89989073979382,171.41137028291678,173.5443878173828,60895800,0.0,0.0,AAPL
2023-09-15 00:00:00-04:00,174.2750911398521,174.29484548306786,171.64833608181547,172.82345581054688,109259500,0.0,0.0,AAPL
2023-09-18 00:00:00-04:00,174.27511585610648,177.13889330258442,173.96899129951683,175.7465057373047,67257600,0.0,0.0,AAPL
2023-09-19 00:00:00-04:00,175.30212586469654,177.38576479928514,174.91699900323943,176.832763671875,51826900,0.0,0.0,AAPL
2023-09-20 00:00:00-04:00,177.0203888259045,177.45489404541186,173.20861358406935,173.29750061035156,58436200,0.0,0.0,AAPL
2023-09-21 00:00:00-04:00,172.36922214048295,174.0973581099587,171.6878404044714,171.7569580078125,63149100,0.0,0.0,AAPL
2023-09-22 00:00:00-04:00,172.48773574692532,174.8676297137013,171.87548661966315,172.60623168945312,56725400,0.0,0.0,AAPL
2023-09-25 00:00:00-04:00,172.02361011818323,174.7590070374673,171.97423178505466,173.880126953125,46172700,0.0,0.0,AAPL
2023-09-26 00:00:00-04:00,172.63588402695854,173.01112622988728,169.5153600429677,169.81161499023438,64588900,0.0,0.0,AAPL
2023-09-27 00:00:00-04:00,170.46333088230946,170.87808171574733,166.93794126401278,168.30068969726562,66921800,0.0,0.0,AAPL
2023-09-28 00:00:00-04:00,167.2243249736919,169.8807195182162,165.5258128129139,168.55746459960938,56294400,0.0,0.0,AAPL
2023-09-29 00:00:00-04:00,169.870831028669,170.90771561508154,168.21181267677895,169.07095336914062,51861100,0.0,0.0,AAPL
2023-10-02 00:00:00-04:00,169.0808338409062,172.12235512412923,168.79444856905252,171.5792236328125,52164500,0.0,0.0,AAPL
2023-10-03 00:00:00-04:00,170.1078282132375,171.46072207785286,168.6858318118607,170.24607849121094,49594600,0.0,0.0,AAPL
2023-10-04 00:00:00-04:00,168.95244285882518,172.03347264460572,168.83394692911625,171.49034118652344,53020300,0.0,0.0,AAPL
2023-10-05 00:00:00-04:00,171.6187292983148,173.25799352598938,170.52259660006877,172.72474670410156,48527900,0.0,0.0,AAPL
2023-10-06 00:00:00-04:00,171.6285909459562,175.76624458491796,171.016326818613,175.27249145507812,57266700,0.0,0.0,AAPL
2023-10-09 00:00:00-04:00,174.6009972191987,176.81301689163445,173.60362121945622,176.75376892089844,42390800,0.0,0.0,AAPL
2023-10-10 00:00:00-04:00,175.87485420705488,177.47460937430563,175.7267192412531,176.16122436523438,43698000,0.0,0.0,AAPL
2023-10-11 00:00:00-04:00,175.9736336691769,177.60302823490863,175.38113888285298,177.55364990234375,47551100,0.0,0.0,AAPL
2023-10-12 00:00:00-04:00,177.82026707710477,180.06189553412176,176.80312172309905,178.4522705078125,56743100,0.0,0.0,AAPL
2023-10-13 00:00:00-04:00,179.15340788479125,179.65703072033497,175.91438812346496,176.6155242919922,51427100,0.0,0.0,AAPL
2023-10-16 00:00:00-04:00,174.5417330268598,176.84262444155877,174.3047260977915,176.48712158203125,52517000,0.0,0.0,AAPL
2023-10-17 00:00:00-04:00,174.44296868905948,176.19085892709333,172.6160912129652,174.9367218017578,57549400,0.0,0.0,AAPL
2023-10-18 00:00:00-04:00,173.38633548485706,175.36134782882195,172.92220637857343,173.64308166503906,54764400,0.0,0.0,AAPL
2023-10-19 00:00:00-04:00,173.84062376512662,175.6181383369893,173.0012523479638,173.26788330078125,59302900,0.0,0.0,AAPL
2023-10-20 00:00:00-04:00,173.1197103596996,173.22833664495803,170.4830706009531,170.72007751464844,64244000,0.0,0.0,AAPL
2023-10-23 00:00:00-04:00,168.77470794688867,171.8359684831129,167.80694090892598,170.83859252929688,55980100,0.0,0.0,AAPL
2023-10-24 00:00:00-04:00,170.88799016172553,171.50023932449824,169.30797385167378,171.2731170654297,43816600,0.0,0.0,AAPL
2023-10-25 00:00:00-04:00,169.7325797223047,170.8978298690587,168.51793618108192,168.9623260498047,57157000,0.0,0.0,AAPL
2023-10-26 00:00:00-04:00,168.2414494672427,169.2388405091802,163.600172706508,164.804931640625,70625300,0.0,0.0,AAPL
2023-10-27 00:00:00-04:00,164.82465548430088,166.8490461099926,164.74565318394508,166.1182861328125,58499100,0.0,0.0,AAPL
2023-10-30 00:00:00-04:00,166.90832288755587,169.03145545417337,166.7601878982554,168.16244506835938,51131000,0.0,0.0,AAPL
2023-10-31 00:00:00-04:00,167.23420217717043,168.76482492650203,165.80230595130433,168.63645935058594,44846000,0.0,0.0,AAPL
2023-11-01 00:00:00-04:00,168.86359824995364,172.05323977559237,167.9945877763323,171.79649353027344,56934900,0.0,0.0,AAPL
2023-11-02 00:00:00-04:00,173.32709544733643,175.55885407348563,173.2678474852133,175.3514862060547,77334800,0.0,0.0,AAPL
