ticker,date,open,high,low,close,volume,daily_return
GOOGL,2023-03-14 04:00:00,91.74644769759874,93.53062974383394,91.6275072694074,93.14405822753906,36050200.0,3.14
GOOGL,2023-03-15 04:00:00,92.40066053699007,96.0780512418592,91.82575652926288,95.2652587890625,50622100.0,2.28
GOOGL,2023-03-16 04:00:00,95.35446457801072,100.30061132579073,94.66062012558535,99.4382553100586,65492000.0,4.38
GOOGL,2023-03-17 04:00:00,99.3787824324158,101.93610017608884,99.2201850976227,100.7268295288086,61028500.0,1.3
GOOGL,2023-03-20 04:00:00,99.2400149300755,100.85568559854944,98.9922122627572,100.3303451538086,32960400.0,-0.39
GOOGL,2023-03-21 04:00:00,100.36008414076306,104.17624385241344,100.33034902951016,103.9978256225586,42110300.0,3.66
GOOGL,2023-03-22 04:00:00,103.35353221376228,105.65314064298036,102.42179933554432,102.4614486694336,43427400.0,-1.48
GOOGL,2023-03-23 04:00:00,104.13659740739352,105.36570416377398,103.541872478814,104.6718521118164,40797800.0,2.16
GOOGL,2023-03-24 04:00:00,104.06721052991638,104.56281588589016,102.9273166987092,104.51325988769533,30393300.0,-0.15
GOOGL,2023-03-27 04:00:00,103.70047479179102,103.8392436963596,101.03411536680986,101.55945587158205,31120900.0,-2.83
GOOGL,2023-03-28 04:00:00,101.53961649929587,101.54952316043445,98.86334333621792,100.14200592041016,32057900.0,-1.4
GOOGL,2023-03-29 04:00:00,101.38103253800084,101.58918588440255,99.7653617660232,100.49885559082033,28779600.0,0.36
GOOGL,2023-03-30 04:00:00,100.02307094070731,100.27087360474158,98.90299805937671,100.00324249267578,33086200.0,-0.49
GOOGL,2023-03-31 04:00:00,100.40964837247186,102.9768804923042,100.1519314693277,102.81829071044922,36863400.0,2.81
GOOGL,2023-04-03 04:00:00,101.4900627388722,103.61125302709604,101.03410672538214,103.4427490234375,25035400.0,0.61
GOOGL,2023-04-04 04:00:00,103.41301187553276,104.65202522333028,103.12555987136324,103.7995834350586,24420100.0,0.34
GOOGL,2023-04-05 04:00:00,104.85026426841468,105.16745138275884,102.7489024717613,103.5517807006836,28290500.0,-0.24
GOOGL,2023-04-06 04:00:00,104.33484197686876,108.210471940048,103.41301570943838,107.4670639038086,48711500.0,3.78
GOOGL,2023-04-10 04:00:00,106.03972551827178,106.6443570965018,104.19607298512094,105.50447082519533,27067400.0,-1.83
GOOGL,2023-04-11 04:00:00,105.61349136376523,105.79190957241536,103.75992483847456,104.42403411865234,26311800.0,-1.02
GOOGL,2023-04-12 04:00:00,105.64324239155782,105.81174640224904,103.42292489102086,103.72029113769533,24370300.0,-0.67
GOOGL,2023-04-13 04:00:00,104.90972712126796,106.54522613694265,104.90972712126796,106.48575592041016,24843600.0,2.67
GOOGL,2023-04-14 04:00:00,105.95050836328302,107.98249327038609,105.90094480463668,107.9131088256836,26578000.0,1.34
GOOGL,2023-04-17 04:00:00,103.7401059993033,105.22692191325392,103.60132955665138,105.03858947753906,37571200.0,-2.66
GOOGL,2023-04-18 04:00:00,105.55401951819437,105.60358307540248,103.15529157112812,103.58151245117188,26596400.0,-1.39
GOOGL,2023-04-19 04:00:00,102.66960311282216,104.05729956463124,102.16408355317898,103.26432800292967,20905700.0,-0.31
GOOGL,2023-04-20 04:00:00,102.9966951088466,105.31612423862752,102.95704577812344,104.36456298828124,27820800.0,1.07
GOOGL,2023-04-21 04:00:00,104.54299836188882,105.0683388461455,103.85906052869694,104.48352813720705,25800100.0,0.11
GOOGL,2023-04-24 04:00:00,104.56280505764668,105.6927845472622,103.77974776881892,105.03858947753906,23542800.0,0.53
GOOGL,2023-04-25 04:00:00,104.89984132217796,105.75228321957934,102.92732637507989,102.93724060058594,46664100.0,-2.0
GOOGL,2023-04-26 04:00:00,103.9978259667022,105.4152575857014,101.72795253139088,102.7984619140625,53347600.0,-0.13
GOOGL,2023-04-27 04:00:00,103.5319621820746,107.41751415837903,102.62996431134653,106.64436340332033,50089200.0,3.74
GOOGL,2023-04-28 04:00:00,106.09920197465762,106.40647489412298,104.16633643126642,106.39656066894533,36139800.0,-0.23
GOOGL,2023-05-01 04:00:00,105.90094553226092,107.040839327923,105.8811246460686,106.25778198242188,26681700.0,-0.13
GOOGL,2023-05-02 04:00:00,106.1983209195184,106.2577911455612,102.7984676878756,104.39431762695312,30997200.0,-1.75
GOOGL,2023-05-03 04:00:00,104.6024685865706,106.54524073699992,104.03747876508014,104.48352813720705,21795400.0,0.09
GOOGL,2023-05-04 04:00:00,104.5628157154331,104.67184949855658,103.05617876315748,103.76985168457033,23419500.0,-0.68
GOOGL,2023-05-05 04:00:00,103.8986895605583,104.94937032373254,103.19493097745703,104.64209747314452,26639300.0,0.84
GOOGL,2023-05-08 04:00:00,104.25554463966958,107.0111092526405,104.2357237525446,106.8227767944336,26511400.0,2.08
GOOGL,2023-05-09 04:00:00,107.43732362452766,109.18185651644418,106.24787384869296,106.40646362304688,36360100.0,-0.39
GOOGL,2023-05-10 04:00:00,107.02101664654327,111.94733485864512,106.98136731248631,110.76779174804688,63153400.0,4.1
GOOGL,2023-05-11 04:00:00,114.3857258726591,116.8835737184338,113.40442931492667,115.54544067382812,78900000.0,4.31
GOOGL,2023-05-12 04:00:00,115.6544585703684,116.99259143107231,115.08946880418954,116.47716522216795,41102300.0,0.81
GOOGL,2023-05-15 04:00:00,115.08948372088383,117.4386559807011,114.99036415582506,115.48596954345705,36266800.0,-0.85
GOOGL,2023-05-16 04:00:00,115.46614156745152,119.6887016048796,115.40667134063952,118.45960235595705,45035600.0,2.57
GOOGL,2023-05-17 04:00:00,118.55871573573606,120.60060741468727,117.8450428018749,119.77790069580078,33323600.0,1.11
GOOGL,2023-05-18 04:00:00,119.8869385456927,122.2261965471798,119.76799809424152,121.75041961669922,35234200.0,1.65
GOOGL,2023-05-19 04:00:00,122.4640876508042,124.8628157815704,121.0763911284118,121.6810302734375,41353400.0,-0.06
GOOGL,2023-05-22 04:00:00,121.85944209965614,125.3187652179442,121.66119542840032,123.95089721679688,35253000.0,1.87
GOOGL,2023-05-23 04:00:00,123.06872361968306,123.53458629434267,121.13585822548262,121.48278045654295,34046300.0,-1.99
GOOGL,2023-05-24 04:00:00,120.05544702738894,120.83850441605266,118.80651938298396,119.8373794555664,34182600.0,-1.35
GOOGL,2023-05-25 04:00:00,123.42555925112126,124.21853087598284,120.88806215130478,122.39470672607422,42317000.0,2.13
GOOGL,2023-05-26 04:00:00,122.08742462698592,124.1590589991488,121.37375168657265,123.5147705078125,35635900.0,0.92
GOOGL,2023-05-30 04:00:00,124.53570932230704,124.55553777083064,120.92770304942592,122.58302307128906,35076700.0,-0.75
GOOGL,2023-05-31 04:00:00,121.67112918762132,122.96961295289324,121.4233264805182,121.79007720947266,37325800.0,-0.65
GOOGL,2023-06-01 04:00:00,121.74050766273734,123.326443397822,121.54226853172857,122.63259887695312,30772700.0,0.69
GOOGL,2023-06-02 04:00:00,122.90020285421588,125.04122142678465,122.67222864615748,123.57422637939452,26980100.0,0.77
GOOGL,2023-06-05 04:00:00,122.92003685811164,126.30997552224952,122.7515252974468,124.90245819091795,32305500.0,1.07
GOOGL,2023-06-06 04:00:00,124.90247058230368,127.16242235359812,124.25818207275528,126.1910400390625,26638300.0,1.03
GOOGL,2023-06-07 04:00:00,125.85403022098032,127.90582861001032,121.04665959275812,121.4233169555664,52539000.0,-3.78
GOOGL,2023-06-08 04:00:00,121.15569544544086,122.14690621299393,120.17439134067996,121.06648254394533,29389200.0,-0.29
GOOGL,2023-06-09 04:00:00,121.17550631108766,122.67223656375477,120.83849830791536,121.15568542480467,23778300.0,0.07
GOOGL,2023-06-12 04:00:00,121.71077130849028,122.95969899565966,120.59070586126715,122.55329895019533,28306400.0,1.15
GOOGL,2023-06-13 04:00:00,123.88151674346877,124.05993497214952,122.09733445666087,122.74162292480467,22278300.0,0.15
GOOGL,2023-06-14 04:00:00,122.01803328576474,122.95968796986352,120.38253415008784,122.58302307128906,30592300.0,-0.13
GOOGL,2023-06-15 04:00:00,122.05768927234496,124.35729787447552,121.32419544608322,123.99054718017578,35246300.0,1.15
GOOGL,2023-06-16 04:00:00,124.82316689591109,125.00158512889624,122.19645696231628,122.44425964355467,45535600.0,-1.25
GOOGL,2023-06-20 04:00:00,121.84953188431368,123.47511683040602,121.06647452234982,122.01803588867188,26097500.0,-0.35
GOOGL,2023-06-21 04:00:00,121.3241939516776,121.58191085699325,119.04440626489465,119.4904556274414,30306300.0,-2.07
GOOGL,2023-06-22 04:00:00,118.94528128923696,122.1568017665919,117.78556661162784,122.06759643554688,26952200.0,2.16
GOOGL,2023-06-23 04:00:00,120.31314813901793,121.71075881058304,119.99596102780514,121.26470947265624,34913600.0,-0.66
GOOGL,2023-06-26 04:00:00,119.69860904954042,120.927708228838,117.23048890392118,117.29987335205078,33969900.0,-3.27
GOOGL,2023-06-27 04:00:00,116.0509569547925,118.03337846384323,115.07956708792896,117.28997039794922,39535900.0,-0.01
GOOGL,2023-06-28 04:00:00,116.06086542083392,119.33186398652832,115.82297695350609,119.12371063232422,27091400.0,1.56
GOOGL,2023-06-29 04:00:00,118.19196866920258,119.00476118828789,117.2602356990508,118.0531997680664,24090900.0,-0.9
GOOGL,2023-06-30 04:00:00,119.1137966031728,120.0158020352129,118.6380196677342,118.6479263305664,29532200.0,0.5
GOOGL,2023-07-03 04:00:00,118.1919658037098,119.13362053840451,117.77565911039436,118.8461685180664,14467900.0,0.17
GOOGL,2023-07-05 04:00:00,118.1919601816183,121.5323429187182,118.1820535196328,120.67990112304688,27584800.0,1.54
GOOGL,2023-07-06 04:00:00,118.74704077325543,119.24264610609484,117.35934432883768,119.05431365966795,24745200.0,-1.35
GOOGL,2023-07-07 04:00:00,119.0443934592586,119.9860480817826,118.35054905305088,118.42984771728516,21709500.0,-0.52
GOOGL,2023-07-10 04:00:00,117.2602367523764,117.27014341516232,115.11921786589224,115.4264907836914,35315200.0,-2.54
GOOGL,2023-07-11 04:00:00,115.2679002226587,116.67541768732228,114.33615968802944,116.11042785644533,23078800.0,0.59
GOOGL,2023-07-12 04:00:00,117.7558346619742,119.27238582914389,117.36926309239514,117.88468933105467,30404400.0,1.53
GOOGL,2023-07-13 04:00:00,119.86710253362271,123.7328255271238,119.39131810083644,123.44537353515624,44297900.0,4.72
GOOGL,2023-07-14 04:00:00,123.70311161089374,125.66570477181922,122.40462031267352,124.31765747070312,33283100.0,0.71
GOOGL,2023-07-17 04:00:00,124.83308323552517,125.98288376353564,123.10837110000271,123.5544204711914,25716200.0,-0.61
GOOGL,2023-07-18 04:00:00,123.50486226961478,123.58416094735736,121.87927718758245,122.67224884033205,26193600.0,-0.71
GOOGL,2023-07-19 04:00:00,123.50485449122768,124.07975852514652,120.72946900607532,120.95744323730467,37224000.0,-1.4
GOOGL,2023-07-20 04:00:00,120.35280221161848,122.9993329839657,117.18093097461104,118.15231323242188,37906800.0,-2.32
GOOGL,2023-07-21 04:00:00,119.55983561059963,119.92657872434836,117.68644801994228,118.96510314941406,72937900.0,0.69
GOOGL,2023-07-24 04:00:00,120.59071527735198,121.91893418242496,119.91669159889057,120.46185302734376,29686100.0,1.26
GOOGL,2023-07-25 04:00:00,120.2933214842383,122.06758940205049,119.95630594092214,121.13584899902344,52509600.0,0.56
GOOGL,2023-07-26 04:00:00,128.9267605090487,129.82875059388394,127.19214208676756,128.1337890625,61682100.0,5.78
GOOGL,2023-07-27 04:00:00,130.5127174287312,132.0689255635858,127.6580256334022,128.26266479492188,44952100.0,0.1
GOOGL,2023-07-28 04:00:00,129.6305212614067,132.5645112968662,129.42237550489725,131.41470336914062,36591200.0,2.46
GOOGL,2023-07-31 04:00:00,131.56340397747385,132.35637563474472,130.62175675151056,131.55349731445312,28055500.0,0.11
GOOGL,2023-08-01 04:00:00,129.63053185009693,131.4642776626303,129.53140473197496,130.39376831054688,23166800.0,-0.88
GOOGL,2023-08-02 04:00:00,128.3122125664853,128.94658676241383,126.43882508751874,127.25162506103516,26273300.0,-2.41
GOOGL,2023-08-03 04:00:00,126.84525269371176,128.25277027475667,126.30008370553452,127.32102966308594,20089500.0,0.05
GOOGL,2023-08-04 04:00:00,128.14371584341106,130.35411143081842,126.78576204807231,126.98400115966795,26147200.0,-0.26
GOOGL,2023-08-07 04:00:00,128.0247675508261,130.4532305494762,127.88599866875109,130.37393188476562,22746300.0,2.67
GOOGL,2023-08-08 04:00:00,129.4719131574642,130.35408991442534,128.40140398193742,130.24505615234375,23535200.0,-0.1
GOOGL,2023-08-09 04:00:00,130.50280718461022,130.87945697389134,127.86618303626592,128.5203857421875,24912900.0,-1.32
GOOGL,2023-08-10 04:00:00,130.16581894175462,130.88939864324297,128.31224432674867,128.55014038085938,20857800.0,0.02
GOOGL,2023-08-11 04:00:00,127.52918100734196,128.78800779260496,127.04348228626604,128.4212646484375,19591100.0,-0.1
GOOGL,2023-08-14 04:00:00,128.25275374989084,130.21534672977936,127.82654040248092,130.1757049560547,24695600.0,1.37
GOOGL,2023-08-15 04:00:00,129.9477334332242,130.26491300365356,128.14372263533488,128.6393280029297,19770700.0,-1.18
GOOGL,2023-08-16 04:00:00,127.56881713867188,129.1349318973664,126.74611798522648,127.56881713867188,25216100.0,-0.83
GOOGL,2023-08-17 04:00:00,128.65913574269388,130.8298893232879,128.15360866932792,128.778076171875,33446300.0,0.95
GOOGL,2023-08-18 04:00:00,127.3804884330154,128.11398983517552,125.26921225140346,126.3397216796875,30504800.0,-1.89
GOOGL,2023-08-21 04:00:00,126.0621788706278,127.5985509394574,125.4476255056934,127.24171447753906,25248700.0,0.71
GOOGL,2023-08-22 04:00:00,127.3804753860569,129.13492247421263,127.1921580669884,127.94547271728516,22054900.0,0.55
GOOGL,2023-08-23 04:00:00,129.03580432978123,132.23742584663677,128.72853142638633,131.20655822753906,27819700.0,2.55
GOOGL,2023-08-24 04:00:00,132.77267495370916,133.07004119920114,128.43118221835817,128.6393280029297,28500700.0,-1.96
GOOGL,2023-08-25 04:00:00,128.40142596774675,129.61070421801392,126.13156014533207,128.7384490966797,26762900.0,0.08
GOOGL,2023-08-28 04:00:00,130.1558408893686,131.3750254997159,128.99612648567177,129.8584747314453,20543300.0,0.87
GOOGL,2023-08-29 04:00:00,131.07771469222826,135.36965904379704,131.07771469222826,133.38723754882812,43075600.0,2.72
GOOGL,2023-08-30 04:00:00,133.59537690208668,135.08219295170898,132.89162577508347,134.6857147216797,28315800.0,0.97
GOOGL,2023-08-31 04:00:00,134.8145624474285,136.78707719387538,134.59649488250773,134.97315979003906,30053800.0,0.21
GOOGL,2023-09-01 04:00:00,136.25184916877205,136.25184916877205,133.66478826288787,134.46766662597656,21543700.0,-0.37
GOOGL,2023-09-05 04:00:00,134.24958930429057,135.22097162539615,133.39714743586188,134.57669067382812,19403100.0,0.08
GOOGL,2023-09-06 04:00:00,134.8244999600997,135.33001203337403,132.49514848342264,133.27821350097656,18684500.0,-0.96
GOOGL,2023-09-07 04:00:00,132.41581663493795,134.38833111737597,131.7814424740778,134.07113647460938,18844300.0,0.59
GOOGL,2023-09-08 04:00:00,133.7242392505445,135.45885797662925,133.66476902845534,135.1813201904297,23558300.0,0.83
GOOGL,2023-09-11 04:00:00,135.33990308514734,136.27164356834132,134.59649505596173,135.71656799316406,20763400.0,0.4
GOOGL,2023-09-12 04:00:00,135.06233295840445,135.66697194902176,134.0017456222097,134.15042114257812,18405500.0,-1.15
GOOGL,2023-09-13 04:00:00,133.90265121619703,135.69674018178068,132.9709107286248,135.5084228515625,20749500.0,1.01
GOOGL,2023-09-14 04:00:00,136.3905946148167,137.48091727999335,135.04254749494362,136.88619995117188,24751000.0,1.02
GOOGL,2023-09-15 04:00:00,136.76724102714817,137.30250324708538,135.28042505459356,136.1923370361328,38919600.0,-0.51
GOOGL,2023-09-18 04:00:00,135.40928098547076,137.93687104627568,135.40928098547076,136.99522399902344,21861300.0,0.59
GOOGL,2023-09-19 04:00:00,136.21217538464424,137.1934794427395,135.41920378337616,136.82672119140625,20353700.0,-0.12
GOOGL,2023-09-20 04:00:00,136.8663646339005,136.8663646339005,132.44555860062232,132.56451416015625,29927500.0,-3.12
GOOGL,2023-09-21 04:00:00,130.28472870460357,131.06777845392287,128.92677497016894,129.29351806640625,31503900.0,-2.47
GOOGL,2023-09-22 04:00:00,129.61070610554586,130.86954793351885,128.4609131845869,129.10519409179688,26397300.0,-0.15
GOOGL,2023-09-25 04:00:00,128.6888930557924,130.0171118264149,127.82654454608128,129.9576416015625,20094600.0,0.66
GOOGL,2023-09-26 04:00:00,128.62941408463055,129.2142247554818,126.10182382754034,127.4399642944336,25718700.0,-1.94
GOOGL,2023-09-27 04:00:00,127.43998300872548,129.74949092087255,127.43998300872548,129.3926544189453,22746500.0,1.53
GOOGL,2023-09-28 04:00:00,128.69880291155567,132.12839883500152,128.64923934805705,131.1470947265625,22513100.0,1.36
GOOGL,2023-09-29 04:00:00,132.10858259926832,132.87181919862218,129.2142486945193,129.70985412597656,30859800.0,-1.1
GOOGL,2023-10-02 04:00:00,130.05676271040824,133.2385405902459,130.01710581255713,132.99073791503906,22288000.0,2.53
GOOGL,2023-10-03 04:00:00,132.76275951955418,133.0799390690274,130.68121106331455,131.26602172851562,22989400.0,-1.3
GOOGL,2023-10-04 04:00:00,131.6228823965777,134.37846248014134,131.3651730199134,134.05136108398438,26752300.0,2.12
GOOGL,2023-10-05 04:00:00,133.8828582763672,134.29916502309197,132.27708639651163,133.8828582763672,19832600.0,-0.13
GOOGL,2023-10-06 04:00:00,132.832158631349,136.94569267381706,132.832158631349,136.37078857421875,27597600.0,1.86
GOOGL,2023-10-09 04:00:00,135.73639678634393,137.718818202532,134.41808472961787,137.20338439941406,19278100.0,0.61
GOOGL,2023-10-10 04:00:00,137.28270808695942,138.49198658116535,136.12299316212477,136.84657287597656,27786600.0,-0.26
GOOGL,2023-10-11 04:00:00,137.36199550625815,139.86975763903897,137.36199550625815,139.31468200683594,25884300.0,1.8
GOOGL,2023-10-12 04:00:00,139.8102859466206,139.97878996715525,137.04479935307614,137.74856567382812,24765500.0,-1.12
GOOGL,2023-10-13 04:00:00,138.15494443848604,138.76949019803877,135.41919338050468,136.15269470214844,23420500.0,-1.16
GOOGL,2023-10-16 04:00:00,136.9555770964501,138.4027513362433,136.7771664348634,137.87741088867188,28501900.0,1.27
GOOGL,2023-10-17 04:00:00,137.41154259753543,138.6703692822643,135.97427499935674,138.49195861816406,23515800.0,0.45
GOOGL,2023-10-18 04:00:00,138.22434622855528,139.4831882085486,136.172547689983,136.74745178222656,23375000.0,-1.26
GOOGL,2023-10-19 04:00:00,137.28269950188223,138.43250769080962,136.17254821584305,136.53929138183594,26066000.0,-0.15
GOOGL,2023-10-20 04:00:00,136.12297828131832,136.6582254478533,133.8927540255162,134.40818786621094,26335700.0,-1.56
GOOGL,2023-10-23 04:00:00,133.85307305839916,136.45005512078916,132.77265713198602,135.3002471923828,26317900.0,0.66
GOOGL,2023-10-24 04:00:00,136.6185834917505,138.13513477372655,136.21218344241674,137.5899658203125,44814300.0,1.69
GOOGL,2023-10-25 04:00:00,127.03356406868409,127.18223962045136,123.97071914254384,124.50597381591795,84366200.0,-9.51
GOOGL,2023-10-26 04:00:00,122.18654246977827,123.23723097831568,120.2041210242164,121.20524597167967,57061100.0,-2.65
GOOGL,2023-10-27 04:00:00,121.79996533864067,122.22618623249376,119.15343464446192,121.09620666503906,44566500.0,-0.09
GOOGL,2023-10-30 04:00:00,122.12706787862864,124.29782170383253,121.67111186993668,123.36608123779295,28940100.0,1.87
GOOGL,2023-10-31 04:00:00,123.96080022210504,124.26808066290327,121.61163584513152,122.98941802978516,26292300.0,-0.31
GOOGL,2023-11-01 04:00:00,122.9795212237426,125.37824949738864,122.63259896306457,125.3386001586914,30082400.0,1.91
GOOGL,2023-11-02 04:00:00,127.29127970850502,127.8463552955118,125.814377843169,126.36945343017578,27124600.0,0.82
GOOGL,2023-11-03 04:00:00,126.8947997576898,128.39152248996186,126.73620241363211,127.9653091430664,26393100.0,1.26
GOOGL,2023-11-06 05:00:00,127.91574427289191,129.19439942516289,127.53907936577993,129.10519409179688,19052700.0,0.89
GOOGL,2023-11-07 05:00:00,129.56112312821907,130.7505726300084,128.7384166489414,129.81883239746094,29757300.0,0.55
GOOGL,2023-11-08 05:00:00,129.81888007898115,131.04798691958564,129.63054760646278,130.6812286376953,26425800.0,0.66
GOOGL,2023-11-09 05:00:00,130.80015934584054,131.38496997848085,128.92677188940007,129.09527587890625,23747800.0,-1.21
GOOGL,2023-11-10 05:00:00,128.95651664701234,131.63278248151076,128.27257885187583,131.42462158203125,26913300.0,1.8
GOOGL,2023-11-13 05:00:00,130.6217584430094,131.42463677369796,130.09641792725824,130.9290313720703,18324800.0,-0.38
GOOGL,2023-11-14 05:00:00,133.01055394719708,134.50727652084166,132.14820555787506,132.445556640625,32395200.0,1.16
GOOGL,2023-11-15 05:00:00,133.68460080506208,133.84319816897428,132.39603881613726,133.43679809570312,23861500.0,0.75
GOOGL,2023-11-16 05:00:00,134.0017891113594,136.0139458049548,133.13944056401175,135.7264862060547,28013200.0,1.72
GOOGL,2023-11-17 05:00:00,134.80466539372887,134.86413562027792,132.4753140227168,134.1207275390625,37240600.0,-1.18
GOOGL,2023-11-20 05:00:00,132.51499265432358,135.45889034867287,132.44560062885284,135.052490234375,27815500.0,0.69
GOOGL,2023-11-21 05:00:00,135.09211259340776,135.9742895959558,134.76502634077858,135.76614379882812,22635300.0,0.53
GOOGL,2023-11-22 05:00:00,136.26172703194487,138.19458474282766,136.26172703194487,137.27276611328125,17813900.0,1.11
GOOGL,2023-11-24 05:00:00,136.8168204777558,136.91594760397751,134.79475717504624,135.4886016845703,12514300.0,-1.3
GOOGL,2023-11-27 05:00:00,134.83440986857084,137.20340318020305,134.8046747532318,135.21107482910156,23436500.0,-0.2
